label,C_wt_percent,Mn_wt_percent,P_wt_percent,S_wt_percent
Random_1016,0.007069252560442157,1.3185202266139617,0.021395708911143375,0.004443106371391075
Random_1017,0.04900851549028899,0.5449463849663928,0.03674752314019222,0.028637389568890594
Random_1018,0.039148128839344175,0.7613120982888065,0.012844627469252225,0.025633761872190085
Random_1019,0.024415750860732267,0.1063310127478425,0.02707162924906458,0.016823290958336207
Random_1020,0.258702330805867,1.2691082151931519,0.044992703069395096,0.032672829935207
Random_1021,0.23207159777516864,0.34620367793842144,0.04853115144180422,0.028248532234353647
Random_1022,0.02567390801387818,1.3036297587441592,0.036109506001249826,0.032032073548436533
Random_1023,0.2645164706020441,0.7400179220597758,0.02166424377072161,0.027767524828062697
Random_1024,0.052310090684055253,0.8539289514438502,0.028471083787292028,0.012913065601497534
Random_1025,0.11196498369779842,0.5013298621042146,0.047834178815227606,0.03807122406921891
Random_1026,0.22619754357913208,1.366927681948997,0.03035321989824546,0.03268419398157692
Random_1027,0.01390703925008277,0.2901427708690064,0.009918900993241359,0.01651756621711636
Random_1028,0.19146168312717918,0.16038967588791347,0.017484736958846035,0.028112882876370798
Random_1029,0.0926765214036858,1.8469832417927936,0.012149319026657234,0.020600968372777785
Random_1030,0.19091293804626064,1.2360554085992188,0.015768286016139797,0.02897814612287001
Random_1031,0.04814539425754371,1.8237104213541357,0.04507161180329226,0.012803942333433752
Random_1032,0.1685944594019566,0.10647183562342627,0.044395109075349,0.014231991940494702
Random_1033,0.022401693712736363,1.205144601314648,0.023129403840468788,0.011868714575709486
Random_1034,0.2766118706983362,0.14446830663517912,0.030270812085649426,0.03389204167552533
Random_1035,0.18013199463771587,1.9903076679831158,0.014894327267315273,0.0023616409123328242
Random_1036,0.2564871458900911,1.6735515108612002,0.015681184555877095,0.029593476613659107
Random_1037,0.09214792279324045,0.3377034188892326,0.02239241610914129,0.03615387973120323
Random_1038,0.2922745265360289,1.6101505338388054,0.04029116253146864,0.032036565648391836
Random_1039,0.1687530301528522,1.5577608088209318,0.032526475800591155,0.013004751149596015
Random_1040,0.0410981512024954,1.1525834370278742,0.018493755330852676,0.030658199462381866
Random_1041,0.04228255271062435,1.5982202221994783,0.02324862627811859,0.0380421116155994
Random_1042,0.12239596607724641,0.3915729685207028,0.043718364657095395,0.03661561906293726
Random_1043,0.27256284878319614,1.9647153269438338,0.03529562620299434,0.0034168909282546725
Random_1044,0.1403877596913485,0.4566042160597745,0.020236543362521696,0.014178784113079195
Random_1045,0.04898124674213816,0.35292798463934205,0.04821686381983273,0.03753831923001917
Random_1046,0.07894539003260916,0.10501483589157101,0.03826390438021422,0.01790541445525237
Random_1047,0.20331530859188124,0.6932412457794935,0.04268195150106057,0.015293928145265215
Random_1048,0.01654035987798699,0.7641183195502832,0.04515940129013724,0.0015052276776910574
Random_1049,0.08440184107931233,1.9344486550172446,0.036122541080464844,0.021833350234749378
Random_1050,0.29491144526665564,1.9648310492717034,0.022481907812850862,0.033009385798128024
Random_1051,0.17361250038215975,1.113034481332694,0.003956532059714912,0.021864826111333013
Random_1052,0.22083910187148334,0.4498945066071821,0.04056012604413172,0.019051298955386608
Random_1053,0.15124179037733557,1.4558502855847195,0.03292271089128041,0.03595645561731215
Random_1054,0.17974552589890067,0.5201148685469213,0.018377753747696672,0.03712567433811274
Random_1055,0.19556034816996248,1.4388007699478351,0.018585264454089256,0.003405520622293553
Random_1056,0.2796268285051618,1.2725255627667444,0.03547243911428891,0.038984556621958016
Random_1057,0.20126737933175554,0.9103932333315649,0.024734046823381307,0.00395548796964807
Random_1058,0.036551629177250786,0.9363168452731331,0.014317581346362969,0.013303808955002442
Random_1059,0.08475347872504584,0.688882582217373,0.02199807654972625,0.03716506147909926
Random_1060,0.08538145464898697,1.1126906047646221,0.023475293000362094,0.0153977817912304
Random_1061,0.25853410965075213,0.2627760936456697,0.006242098583850114,0.02817818798022508
Random_1062,0.16574877509067995,0.10479798203369932,0.013734319448025587,0.03395045245852365
Random_1063,0.006157011316839839,0.3332688000250501,0.03553317390618049,0.013642873874696763
Random_1064,0.11584139583865512,0.1488747750832471,0.021183797223289235,0.026688130890773813
Random_1065,0.25919891005974605,0.404708714280107,0.0023302682900800094,0.01706081690689899
Random_1066,0.2808741319431761,1.0687159107409685,0.03258916137854185,0.00438838866431257
Random_1067,0.03542675553082746,1.4489305315503194,0.04269310047587801,0.03323568177229745
Random_1068,0.03409896050404382,1.1030008413386778,0.045332308554798535,0.023947817736364018
Random_1069,0.19557925699183124,1.0112093337131254,0.04142202368473193,0.004429070055558865
Random_1070,0.057611928539942917,1.0063658918058707,0.02069647562976732,0.006873776207180853
Random_1071,0.195012025925075,0.6640314818243559,0.004326416415291426,0.024528544440583073
Random_1072,0.1778425282946166,1.6725965280254587,0.02045848801046068,0.00834863643455699
Random_1073,0.12499991551351075,0.7279289150691571,0.02949365597971589,0.00911217779061221
Random_1074,0.07504544520507381,1.8304149193810368,0.04184614047581642,0.010927199653068743
Random_1075,0.005375288757471733,0.9984039582556116,0.04182821274497752,0.023928620399596173
Random_1076,0.17707509756282683,0.7212047894985018,0.028751174376755156,0.01747303407741493
Random_1077,0.11354593185381189,1.8535936684928618,0.02449925980640506,0.030937105194333448
Random_1078,0.08390737295637438,1.0534503374774364,0.01588592159787832,0.013743276276682054
Random_1079,0.05493487063917218,1.7043684255825216,0.01793313026172082,0.0020865119252089608
Random_1080,0.030740005306357853,1.1739618827218659,0.009308899153662089,0.03683413929569896
Random_1081,0.24948515312264555,1.7728012688188488,0.025046454658618936,0.011717224255357653
Random_1082,0.07106489226024941,1.261598375375626,0.040599880666495454,0.0027844301872923223
Random_1083,0.12790976791298436,1.2630949142038896,0.04701084355773299,0.017238354423002537
Random_1084,0.16797286376073814,1.7498355415064262,0.01856059950772125,0.03815173345511243
Random_1085,0.19594298116234507,0.516744663045277,0.028600492791534066,0.01817727259086719
Random_1086,0.042077875612121826,0.3357794808815566,0.022718595650039763,0.007813374582555068
Random_1087,0.10269544621299564,1.2141255562993138,0.03918718186084992,0.018627088959080537
Random_1088,0.1728569802662984,0.21541462242906426,0.0012958577984588397,0.017427541750464477
Random_1089,0.24032099048014519,1.2868177694911387,0.036248699948933705,0.03229107520368366
Random_1090,0.02514851026073794,0.18371113629994817,0.04648572494313179,0.021838388663715673
Random_1091,0.13192203032398878,0.3765160215296143,0.023251917635211894,0.012568289123622029
Random_1092,0.07906288921169916,1.5243264003338934,0.002588673183627887,0.01996306655078095
Random_1093,0.157252639407646,1.1324917308527347,0.03843471770744216,0.022167096698678296
Random_1094,0.19301013864646674,1.7346446558583826,0.022957756101236043,0.029766739877157857
Random_1095,0.23568227672816205,0.4002837902950376,0.024381582274267077,0.03454244672008772
Random_1096,0.15797689196271797,1.3948483927497535,0.04588607665825684,0.012921150093744435
Random_1097,0.28061511773658787,1.7850211417757187,0.0360635327309355,0.01897174164290245
Random_1098,0.19067443399886919,0.5755897061258977,0.0020226284264997273,0.031579594129074184
Random_1099,0.21554134513065212,1.2060040944462396,0.02417473739875676,0.010520392522160315
Random_1100,0.026710077792922622,1.7918756678029717,0.015512206135112935,0.004534583803653002
Random_1101,0.23573859345663675,0.20304504120628258,0.0120168295395747,0.01037343225286044
Random_1102,0.13887286225595952,0.4595950195837821,0.021932977489078742,0.039936863815103155
Random_1103,0.1629932858170563,1.456707818320493,0.010567831550445668,0.023223263386464875
Random_1104,0.19966923473429543,0.37832010843397657,0.030609464976307715,0.019511732271977767
Random_1105,0.036524599063291335,1.7617916796976016,0.04590488746415238,0.02557726907584235
Random_1106,0.0914694501479825,1.4050322492150826,0.0161317788703127,0.02584732311183852
Random_1107,0.1825622323817166,0.5141028083805396,0.008992684441411592,0.02921822629080798
Random_1108,0.2936826339438048,1.7867328475898132,0.007846196270841228,0.015040055883234333
Random_1109,0.08960777219693591,1.2450352732505983,0.014595381703891953,0.023987788370453237
Random_1110,0.17702977658612315,1.0842038534208436,0.04064096322647178,0.023328691640240203
Random_1111,0.29367509404490094,1.3807087466578158,0.04171379788107846,0.019148125912611263
Random_1112,0.027535162574184237,1.1535847509677006,0.03537348408119989,0.007285118486163553
Random_1113,0.02703314385707673,1.3938379219880477,0.02950849505539839,0.0156959609707493
Random_1114,0.021821804544489197,1.7532021138407765,0.046410577767957865,0.013156929600181094
Random_1115,0.05330731441411122,1.6757896569833812,0.0015068260293459323,0.023568541481170168
Random_1116,0.0948264397138773,0.757404266372342,0.001657915292770576,0.023980781936711486
Random_1117,0.04098385026101168,0.7335792509567303,0.005397322589252751,0.017226575352891543
Random_1118,0.189540269736742,0.6571818965463742,0.01082253409323819,0.011197742844777234
Random_1119,0.20057113982369595,1.27100101478943,0.025007858348238,0.02194991030722965
Random_1120,0.09561157705249176,0.5389166224685592,0.020536849569610632,0.009360816225864318
Random_1121,0.14167095384711162,0.9919311265024334,0.004580396524103025,0.03945549429623898
Random_1122,0.005616958311145467,1.6553238992271786,0.025685468588168833,0.015728762283007663
Random_1123,0.22511576958368867,1.0159438235447338,0.013533198215686385,0.03387495943643752
Random_1124,0.09372411520273372,0.1649296323394101,0.03341713518210605,0.031113612461266267
Random_1125,0.21369028461350548,0.5509228861158116,0.02518043823545796,0.02381305449881456
Random_1126,0.1445805230305101,1.4987275982692485,0.0017450354657031378,0.010851939238416583
Random_1127,0.2888912757761919,0.177993825435177,0.019514152875547294,0.007118701686811114
Random_1128,0.20971171965759552,1.586064668251438,0.012541898663873275,0.029476386730141073
Random_1129,0.03171412188971361,0.10822517711215657,0.010838167220233938,0.018864631715069646
Random_1130,0.19994996090106248,0.9351175574915699,0.007485830456030246,0.0020975276404192012
Random_1131,0.2100450730257812,0.7852257587532724,0.021584942032878418,0.010730318206319398
Random_1132,0.19163616903292835,0.5035664817986351,0.027636620654096056,0.028719138087395547
Random_1133,0.07253609215892726,1.098387514956485,0.03325442817577331,0.03226198075727689
Random_1134,0.27290382177891903,1.2248859518942796,0.028549452853021053,0.0316300733469797
Random_1135,0.07328038150000424,0.9856798485967331,0.01435529262620221,0.009970206896733218
Random_1136,0.22359487701193353,0.15113738569484425,0.023901440263476376,0.023473533364128794
Random_1137,0.19475590558800057,1.6823107768201269,0.040109058299513584,0.008136906572272604
Random_1138,0.08721705598299323,1.577901948141978,0.049633264670287267,0.008897181238822487
Random_1139,0.29557379936329986,0.42115304430947964,0.026012980622537537,0.005768499517890705
Random_1140,0.22791151774657412,0.48604981466621644,0.02002753760406406,0.00928474833915498
Random_1141,0.0629828664358846,0.28255388188961217,0.005546411544339151,0.03898135970235704
Random_1142,0.24296330383443196,1.3469196467035476,0.028461825137608192,0.007650892958780859
Random_1143,0.045993085623498756,1.719895715395951,0.04229739589740121,0.011572315741818471
Random_1144,0.09774770853809946,0.3019859310524019,0.008662917895429096,0.023453587647068314
Random_1145,0.06318921712681548,0.41747965043658486,0.03400005451307065,0.03380751212565821
Random_1146,0.0709593351527693,0.7804731478631829,0.035474357201131894,0.010456309649544845
Random_1147,0.10230203301770405,0.25298010144816335,0.027704172587052857,0.03805197369521443
Random_1148,0.13768151039152732,1.4784703311571181,0.038588797888866565,0.001851904964105164
Random_1149,0.13492909176228704,0.3306535869764099,0.014557452456898674,0.035006372348372325
Random_1150,0.0500418491443667,1.7236708545519652,0.002224196146785341,0.01826811317089897
Random_1151,0.15754637447042158,0.1467091010203605,0.045217938854433634,0.024615861840337254
Random_1152,0.15645877032266584,1.2718403190521421,0.011551844876865482,0.026358290881830355
Random_1153,0.1888221501563056,1.5563007169626224,0.03880019066711378,0.02516953568612014
Random_1154,0.14164275388731026,0.3959476325010428,0.029089006358704452,0.0011283795001509156
Random_1155,0.26610271330271196,1.1709862649807825,0.016872626777441696,0.027882450562851074
Random_1156,0.11000520561681691,1.061280464311152,0.018037361619702055,0.032654525572394594
Random_1157,0.11010197679881283,0.4066272476817381,0.007056992808332385,0.03473611863957033
Random_1158,0.25957703218077427,0.7773584702635499,0.020435375074510976,0.029183906948863005
Random_1159,0.12620275366071115,0.9593836686623958,0.02321900222120098,0.021387039167341686
Random_1160,0.11313413230928027,0.4702231548093114,0.02381433183104241,0.03399709618538252
Random_1161,0.25168598886700316,0.6124671809137697,0.034683804480854744,0.008909865104894422
Random_1162,0.12616873371006262,1.5081607438307643,0.013377083804568164,0.029387904922143576
Random_1163,0.2533729860223447,0.923229815217904,0.005599477509290708,0.033807037141283615
Random_1164,0.04245542259350244,1.3288438040960473,0.03916518408352044,0.030538053712319473
Random_1165,0.229239148932361,0.31785873128147424,0.002233208517058266,0.013320423655121337
Random_1166,0.2043092993138658,1.8354064863977109,0.001418188586778369,0.03347641114420557
Random_1167,0.13956177377339182,1.349022698929804,0.02433263850522447,0.008803329711022302
Random_1168,0.13049142489884064,0.31700798423450716,0.04345566803825939,0.015492056767911828
Random_1169,0.2830777918323585,0.7040701878066481,0.00836247539139421,0.027278550125843015
Random_1170,0.1801537835983673,1.055703511030618,0.04907321732921173,0.033081007917455225
Random_1171,0.10996388781482375,1.9732851710203023,0.015005409522622942,0.03818527377810085
Random_1172,0.18418130953556913,1.7562739094288036,0.003212077891038029,0.006783486430332849
Random_1173,0.2643914698430621,0.8300262556248603,0.03046031346634514,0.030466643169219494
Random_1174,0.10559716337284923,0.9649506875110991,0.005406244427786484,0.006659765153635793
Random_1175,0.22152119763405664,1.160599385267225,0.04554080618977758,0.025237703703576347
Random_1176,0.17008755112773602,0.7504116071186668,0.03726152784031741,0.03232227721279442
Random_1177,0.07347035524382717,0.4531076518809879,0.032811538880628766,0.012524734639549853
Random_1178,0.13690915203657852,1.8419491450471972,0.012942907606148104,0.013578404478266453
Random_1179,0.06944167285203652,0.10298052931302878,0.031085149329818516,0.02029675744334271
Random_1180,0.14901916991979058,0.8269639506241966,0.01798225330277283,0.008342233860384268
Random_1181,0.12196319167291911,0.3487798602822675,0.036079622251542987,0.01435706392094075
Random_1182,0.14184096830097165,1.2771221037640752,0.04431480161918458,0.0027723739970403165
Random_1183,0.2131247806277396,1.8274691873155862,0.032372712041213614,0.02295752374016015
Random_1184,0.19781948971651386,1.0829516355962827,0.03450571326652411,0.021931148471104896
Random_1185,0.0817966993105368,0.993822187783446,0.0168344113310179,0.033801545003106455
Random_1186,0.09296517523378191,1.2453125570852766,0.02773524113521421,0.026147420923488592
Random_1187,0.22400726061783768,0.2862019687992837,0.04228123818263261,0.020688040472038347
Random_1188,0.0626377280407163,1.4328142173931744,0.03815941701248044,0.03637709971532083
Random_1189,0.22912413520780725,0.9055769600892777,0.01916617740025266,0.00797526028537092
Random_1190,0.09917102708096533,1.8632058941071123,0.0072503155813066255,0.016171175556429485
Random_1191,0.012252374922157673,1.103031063572069,0.004833790640700394,0.026710251866562715
Random_1192,0.18276787758759844,1.6890586431961512,0.0348434556829747,0.004608929176155095
Random_1193,0.2971619629466256,1.924929826336828,0.03473580863664745,0.0346522865586237
Random_1194,0.015667675509846737,0.673148052894581,0.04464490124767861,0.008708628530965275
Random_1195,0.26142610378800374,1.0248664025938423,0.02373745372753371,0.015283246873363562
Random_1196,0.06336888079696644,1.8663327989296317,0.047153398624209746,0.022649194744585967
Random_1197,0.1168948379176582,1.6605990023352541,0.02673588715453177,0.029478944141616326
Random_1198,0.21998837765388007,0.3971890420810218,0.042657654433586434,0.022236407442912127
Random_1199,0.2547864143835422,1.8179438403137025,0.018662636998161144,0.03561957920793672
Random_1200,0.1267441826321359,0.34694563705388226,0.01527239392271983,0.028398973103771
Random_1201,0.2247679720706521,0.7265095077788204,0.048292957384731335,0.012183901959412345
Random_1202,0.23079585866891014,1.407508753586347,0.01699252366303628,0.01006083045311272
Random_1203,0.23421386516135126,1.234557308924457,0.022368765975901757,0.013892309655323103
Random_1204,0.15836891608800954,1.414331992367951,0.028545612080853967,0.02911149747133734
Random_1205,0.2679954406909008,0.7847742874807895,0.0013251165984599794,0.030570818868711314
Random_1206,0.025867409239770132,1.9418645029183497,0.02672851771065893,0.034068917850668415
Random_1207,0.11967839451951814,0.15161710775440324,0.04386943812429287,0.02952507016836572
Random_1208,0.08823563879961273,1.511339948539319,0.04879043927681602,0.001129407847637221
Random_1209,0.08254665166174077,1.893660187625991,0.024339221951407367,0.006672686039820097
Random_1210,0.20642827852515377,1.3737567600564036,0.0034202560554042563,0.039748375325442606
Random_1211,0.06472154237770338,1.7301760995448958,0.009065875664891653,0.0020705336648516306
Random_1212,0.17173398778795723,1.543470080349777,0.002204519792658707,0.03953384150098084
Random_1213,0.25524364856474113,1.3091910472616821,0.04668497196905491,0.01922022891417743
Random_1214,0.26096263746091497,1.1347451050476023,0.04168268059858911,0.02887146592898888
Random_1215,0.02670548556826155,1.0258811991326127,0.03453871330512948,0.01287922426522222
Random_1216,0.1532105440861185,0.18954428056181355,0.027429830915464228,0.005060011538771868
Random_1217,0.08642203832422152,0.14103122889564051,0.03065326557053962,0.0035707744501108332
Random_1218,0.288431725955431,0.8957336381900793,0.0255967343190604,0.002290355834608376
Random_1219,0.28414058879798354,0.5097812222102933,0.03943306212241902,0.014567980765897551
Random_1220,0.15271147773797208,0.6637230897644446,0.018913031500734066,0.03057055097199609
Random_1221,0.1387598541715425,0.31704629655454997,0.04479739848196482,0.012045826571370565
Random_1222,0.17093134979496866,1.4575272503295789,0.0187496754088312,0.02122665949265578
Random_1223,0.25271368227722957,1.1879626050073746,0.024340094104288983,0.0273818209276215
Random_1224,0.11403545830304287,1.3807516944583937,0.0058400068337680685,0.02751484701451915
Random_1225,0.22289196921892293,1.7451802291546399,0.022645544922116387,0.009927826531638588
Random_1226,0.1565344724692369,0.19000132329035613,0.010865775654510995,0.0228119381018624
Random_1227,0.06047919305201905,0.9696483695474872,0.024652594554070303,0.009420790850949233
Random_1228,0.16124591862948298,1.6905915448241924,0.012454337227077963,0.03971373030620978
Random_1229,0.14320484732825306,1.8328684922096028,0.013728598309695885,0.03978791195541166
Random_1230,0.15487409102475214,0.2747090462407931,0.01610523866959292,0.022339768304161865
Random_1231,0.22477055372806978,1.225881294655539,0.02513584431730499,0.02057126106333261
Random_1232,0.10894113810936629,1.6543115845490097,0.043940424864044286,0.03131575628508673
Random_1233,0.11760032141885417,1.1796404367961,0.026452636751119446,0.01741238768119079
Random_1234,0.11042469736631705,0.9796438445841035,0.04848036327804466,0.0031746678900427447
Random_1235,0.15381129205796426,1.8071737766386264,0.016184011222867233,0.017946451410883812
Random_1236,0.27180010564749324,1.9966309508567437,0.020690481595279708,0.03223869963009511
Random_1237,0.0528213541230766,1.1623357070851248,0.029160657787120212,0.029721084103843203
Random_1238,0.02981293846320517,1.619226409697303,0.030375805134235642,0.022312508683667166
Random_1239,0.08685246448494792,0.13647832429816364,0.008952292029809131,0.03625939037979861
Random_1240,0.29962966009381414,0.8967218050028082,0.023494084081043518,0.024583855419588865
Random_1241,0.15453268992041755,0.10203151358379796,0.01444872872215541,0.0351796931929238
Random_1242,0.03263877227447449,1.4593680916311642,0.01465691624643448,0.027502744539354203
Random_1243,0.014579410420716025,0.34374556820639646,0.011197518387536524,0.039967633170753816
Random_1244,0.2646908657800438,1.339681285428864,0.027411963807901674,0.03614407423994233
Random_1245,0.19357082627250735,0.8658434320279498,0.03104723298232509,0.03670884764924932
Random_1246,0.23445639317991102,0.8942512759385701,0.02224284228018806,0.015725318378303085
Random_1247,0.11453107201226749,0.6056309619408686,0.0179321261970067,0.03961796253426439
Random_1248,0.044708424453218876,0.7543710571353452,0.03883099208183576,0.007119902508097402
Random_1249,0.058670749146042256,1.1716737188684803,0.01470511322708451,0.0017961567315205214
Random_1250,0.17997057303217803,0.7715943756388195,0.01747755931722365,0.01658961572264647
Random_1251,0.2750604089294764,1.6623273445048674,0.02454048430457609,0.03726227853773341
Random_1252,0.2855295589429407,1.7407571453226445,0.03844109966103465,0.025889457272835325
Random_1253,0.28720414138704226,0.43839899511483615,0.022269754921606065,0.006361701479413698
Random_1254,0.25211169203694783,1.5610002087198274,0.012967501515793511,0.03279810391705902
Random_1255,0.1452170750608012,0.6935891936451182,0.0183262035337211,0.011614314904181862
Random_1256,0.23275892665676934,0.3094110288797106,0.030231005485857547,0.02785339331437691
Random_1257,0.19715705094019556,0.46449025902660024,0.0029233967651832726,0.03854582010890642
Random_1258,0.06081219839052037,1.830196010422934,0.00932001286508604,0.02821227713831672
Random_1259,0.2501193746230492,1.0211655629793528,0.032097047809252204,0.03465171854240211
Random_1260,0.2623717548569748,1.7367005768847907,0.02034661177413235,0.03523276964004178
Random_1261,0.08959991989294533,0.34891514060477624,0.02305906842012434,0.03602849470865585
Random_1262,0.17909340601856458,0.1870923032659853,0.025181696581929324,0.005523747849027127
Random_1263,0.20867381426556697,1.2307362194633715,0.018119682273106393,0.02268670944377948
Random_1264,0.05132706968057488,1.957128163153723,0.026362448722147495,0.0206028851922136
Random_1265,0.0858937882072658,1.0763965393217239,0.04516940789770485,0.01568400105742332
Random_1266,0.13672098235503055,0.7138060727920835,0.013369594840945132,0.033117179661609014
Random_1267,0.2634675747365048,1.353979114452627,0.04015248503697172,0.02651798719918186
Random_1268,0.22876275501743795,0.3860442273940007,0.0175882560476001,0.02587956766108058
Random_1269,0.2101036005670208,1.8183320262549205,0.02201150115278215,0.03406332546187997
Random_1270,0.09755459031456384,0.555812478644439,0.042976452552033195,0.02088281013484207
Random_1271,0.08409360010178289,0.3800959545787771,0.02123494841253382,0.010731770614177301
Random_1272,0.0071858659706108595,1.4060827524854431,0.017274128530155364,0.005937524295012331
Random_1273,0.0072358063424110535,0.9349520734691057,0.016051081806385703,0.013797806011127636
Random_1274,0.12776915821812307,1.1672661304205227,0.02062970731649279,0.01731312472095812
Random_1275,0.1433833795341296,1.465223971395357,0.031911048777988726,0.017899514054539344
Random_1276,0.021931482091185128,1.3162116362731238,0.04987397651278275,0.026319096830700987
Random_1277,0.16016870687245227,1.044462813802776,0.016136285422926895,0.03331669630626503
Random_1278,0.15255177208649517,1.8849792084309402,0.029457089954367032,0.014673960076612674
Random_1279,0.2299565470268316,1.449298547037862,0.019102109072090114,0.010999495645412194
Random_1280,0.21197684368864295,1.666144378794525,0.03581523902722387,0.03838105441922331
Random_1281,0.11509659803522228,1.483112304858981,0.034889646007170476,0.0019329114894666155
Random_1282,0.22714149351304122,0.2533858418677917,0.006036921631800506,0.013862052617847377
Random_1283,0.21227454400541518,1.042141180639473,0.027924497566651607,0.023462889890152588
Random_1284,0.14157869181829824,1.0966708692800502,0.029468683824411153,0.017845388963580226
Random_1285,0.1522431574762735,1.0113792783543214,0.03533462722654536,0.023100343158028808
Random_1286,0.012701177996917452,1.208268063756975,0.03612265640590365,0.014099021178857443
Random_1287,0.03975757592796314,0.7873244112574288,0.027434985026871684,0.02993662050581999
Random_1288,0.23957746910142932,0.22213786473517871,0.00946940182949509,0.012650651713253771
Random_1289,0.047965283560781204,0.6876531552549447,0.024326369681464937,0.032474240160830496
Random_1290,0.036911261429721384,0.3437536984395335,0.041110457495419715,0.0014582224042943293
Random_1291,0.1263425598742537,0.3180219123256388,0.03640580879900721,0.026100552402289853
Random_1292,0.10305930829681735,0.7010349372554472,0.03054203984890564,0.01846823980646151
Random_1293,0.17237459774082892,1.6961406729009436,0.03629194828446656,0.0038687758168804084
Random_1294,0.09631613417110846,0.9144362853838877,0.011157613251495477,0.0022746474418963176
Random_1295,0.29316962471194974,1.7816575951239282,0.0042514919204501645,0.006486871518354491
Random_1296,0.24356754408037215,1.1485696269781793,0.00883487100806821,0.037062358570499075
Random_1297,0.17632305278637056,0.12331240147762372,0.012830912826547369,0.0045716107467752435
Random_1298,0.07455379262273139,1.1562020604505168,0.04704219204862552,0.01827979020942522
Random_1299,0.12916668833280467,1.6641980352118289,0.0011887806248732926,0.015778251582531964
Random_1300,0.2602931841096825,0.8470190991367025,0.03100142176972137,0.03069503205799296
Random_1301,0.11632688108880597,1.6298816251134554,0.04238290323536806,0.00874531905638732
Random_1302,0.006220260025584947,0.29402133856115265,0.030976372728545244,0.017393934367813904
Random_1303,0.16601060846753973,1.1244846913896034,0.02735313169597154,0.006121256826833954
Random_1304,0.09726060990176723,0.7121054351597188,0.022607918232882843,0.002554268494090419
Random_1305,0.15169341847778944,1.3186887055691785,0.042197064546874156,0.027490085194942976
Random_1306,0.12840847699113944,0.8934581412130118,0.03146068360538846,0.025348527804493547
Random_1307,0.06615560571928117,1.9177258644332829,0.015575267781053625,0.025203013181234163
Random_1308,0.2903266384791616,1.5057602367156846,0.03103508266768606,0.0033624588175915175
Random_1309,0.2880721492043278,1.0793256956476822,0.041770294146076074,0.026913712590500374
Random_1310,0.28022719128088536,1.2689133375665305,0.025099191721084168,0.02781631724430234
Random_1311,0.015724745685191062,0.13719746345135878,0.014731152227824812,0.022963864017111986
Random_1312,0.09605233470990844,1.2278575987939981,0.02034662061172611,0.028702882775173376
Random_1313,0.2888798712488042,1.7463225934383508,0.049458990267223564,0.03454773813414069
Random_1314,0.17250652749169737,0.3284394152327531,0.03380255583373062,0.036877801302463604
Random_1315,0.1920288240163987,1.058131740779394,0.006094569838426561,0.025938761022989268
Random_1316,0.0957359012226035,1.8612205448299772,0.0363848718113445,0.011094020457288557
Random_1317,0.23003058113243374,1.3849562132589415,0.004283873645456758,0.0038779743652911447
Random_1318,0.0693247872122791,0.4365744359926026,0.04916515654294581,0.028060511061478447
Random_1319,0.25983688265072735,0.6392542306656821,0.030312689921748518,0.03248884049013682
Random_1320,0.25133279375858397,0.9039421078197363,0.004398508243550245,0.036059459553839705
Random_1321,0.15397613035560387,1.6692070280639526,0.047355478133231696,0.005546114383624021
Random_1322,0.07529658073844722,1.7108363472606012,0.029594862746508237,0.03585285659248615
Random_1323,0.1773405813825944,1.7217500827389516,0.014539252292479151,0.006432603448112125
Random_1324,0.26720111043662853,0.47890842506783227,0.012833467716495666,0.021497266468445627
Random_1325,0.02580007987268392,1.2958284720310926,0.005605088610681584,0.02191642961115164
Random_1326,0.24733854344850364,0.22303805946619037,0.035136379074769505,0.03187458340421797
Random_1327,0.009591688590083653,1.9359608906812253,0.016494572127312986,0.02221673335929998
Random_1328,0.2970358673796661,1.9864630763425055,0.025173874165748827,0.027952464135264206
Random_1329,0.29506207582278376,0.7371637031584648,0.005294891731091398,0.034952530685122045
Random_1330,0.0060489257358715826,1.6895495801872453,0.04585691662122957,0.009968401658189047
Random_1331,0.21183075704600327,1.652560068212905,0.02194448495190587,0.025450192412191115
Random_1332,0.08146555823774018,0.4056421287945865,0.0011553432239966035,0.023808285477433213
Random_1333,0.040298727135117264,1.6502360242280303,0.02611474697728465,0.031829657412920515
Random_1334,0.07770998661964168,0.27744984671450323,0.029877432382333497,0.0363357634018601
Random_1335,0.1266394053733343,1.3419072974728545,0.025763310363986828,0.026118689996580916
Random_1336,0.2406719597156682,0.21480608454364933,0.03766600721006712,0.035855001688614004
Random_1337,0.23581119313653648,1.904958527129436,0.019417651406782352,0.018638146355991963
Random_1338,0.22407050808134152,0.46645296639039147,0.011992911273806067,0.018363272555300104
Random_1339,0.1660442246217214,1.4517532269894253,0.016485515673313154,0.01993088568641022
Random_1340,0.09793920323355466,0.7391215420191366,0.002495649931314301,0.03245703479577315
Random_1341,0.19756464386284772,1.269959102031789,0.023185707785140817,0.026895633096759245
Random_1342,0.07185257827327592,0.8681541130514254,0.004108656243882984,0.0025584241389117217
Random_1343,0.006872022387984165,0.9349466107489522,0.04789292024916525,0.00527162580308823
Random_1344,0.20999047776346746,0.2741579713666717,0.03608390264065228,0.038366080095093236
Random_1345,0.19258273808328874,0.3385736044991719,0.04496186809227752,0.014484868121972777
Random_1346,0.09153234056602344,0.2619868425826109,0.025746562813640572,0.014614550246607308
Random_1347,0.24989107890309067,0.14398744532995808,0.014484649817300417,0.03517552675290574
Random_1348,0.10868939536470325,1.5851882123421384,0.045991073067480376,0.02281228347812734
