label,C_wt_percent,Mn_wt_percent,P_wt_percent,S_wt_percent,yield_strength_MPa,ultimate_tensile_strength_MPa,uniform_strain,fracture_strain,youngs_modulus_MPa
Random_0578,0.1896709240494147,1.007665903271089,0.009632102661482293,0.03951837226366134,686.4507196802143,955.2813783457556,0.07898649818390481,0.15831280639775214,210000.0
Random_0579,0.11416769185289821,0.5613928697061942,0.014439278756188577,0.025171618385030837,578.6944071594028,809.3301374881086,0.08075786480007954,0.16567137074367133,210000.0
Random_0580,0.1363178338863667,1.6247957624024723,0.015103088268925698,0.019177535360260074,640.707038152869,925.159856042237,0.09376440794819355,0.19381656644471282,210000.0
Random_0581,0.22077977184553726,0.23809820257023057,0.03208994435854723,0.007688824220996353,695.1084195449961,937.8354801356772,0.06948929596441011,0.14306708449700278,210000.0
Random_0582,0.2537054267100109,0.7795965534614545,0.028497241513764607,0.017424543711478113,747.0023673938573,1021.836826159106,0.07161988599849167,0.1448710579068862,210000.0
Random_0583,0.2920962624849273,1.1195103642779964,0.003766036311570917,0.02394034735336376,766.8737257393358,1068.0592470598826,0.09263227641105086,0.1941819993561278,210000.0
Random_0584,0.16554774882698964,1.167690810270545,0.024013748450066586,0.0309689319159164,677.5519632572476,947.086372496891,0.07334566347217221,0.14469825479795118,210000.0
Random_0585,0.030960270882065228,1.0282145891248988,0.03408106671419934,0.028805690778056885,475.4085526197109,704.3873362514671,0.06880666519499856,0.1324586273930946,210000.0
Random_0586,0.049678644683718395,1.3250641652789354,0.017021453952986945,0.032137830019756064,509.8978319387955,758.0126378294576,0.08419089374110039,0.1687180738931035,210000.0
Random_0587,0.062397196940896585,1.9720821637872537,0.037458994898453106,0.010929478368009216,566.4391828062961,846.9111015506297,0.0844541530231705,0.16955291673975606,210000.0
Random_0588,0.19360715402809178,0.4722745341041713,0.023607387489372068,0.014399930630653219,670.9457416743982,917.5592987665068,0.07603597563216939,0.15686902401632866,210000.0
Random_0589,0.19287524610824683,1.6822989058217772,0.011187147677680833,0.017857195871568806,700.063155448207,1001.6618702533087,0.09725672574933862,0.2028957140789774,210000.0
Random_0590,0.11779608733474341,1.7750965100973586,0.025505252229963426,0.011732277214105195,629.8401860245183,916.1895484570598,0.09089258484453713,0.18689015791144686,210000.0
Random_0591,0.2993041455332145,0.8660967094494697,0.011484259620028092,0.03348248301845349,779.9105015567154,1070.1135504541664,0.0772939043571966,0.15660111165900056,210000.0
Random_0592,0.12861852542040964,1.136431165298776,0.008799129499579072,0.01546014232265644,603.9269709956968,865.2802630434653,0.09699632470566417,0.20428894068243414,210000.0
Random_0593,0.18343562889518092,0.4391561857868975,0.031369683673040036,0.03426906583769754,682.4669052960317,922.8367409193781,0.05703152988730434,0.10780755997031363,210000.0
Random_0594,0.11710682232442493,0.5009076060655768,0.0033157638871328483,0.007028910786956635,554.4187872062455,785.4087610863755,0.10096336727276176,0.21778886467588768,210000.0
Random_0595,0.23970167837450243,0.6267789750789854,0.00544271181362163,0.031057593723396348,710.8428764938395,976.0533255230581,0.08294292527152922,0.1712857283282512,210000.0
Random_0596,0.23378747231661984,0.8550052151193208,0.016740008901137245,0.0019980186367846015,706.5759736419586,981.9990341984493,0.09261491812730631,0.19773462523944382,210000.0
Random_0597,0.14564757263823366,0.190641184214534,0.049550228471722975,0.012030410163490136,638.0282140408475,858.0925093992429,0.05246019986810439,0.10028814428212353,210000.0
Random_0598,0.26171804580669855,1.5905699802080409,0.018031270470045848,0.03416287719453952,781.6469619024115,1094.4765906502812,0.07894815286242883,0.1570186466590235,210000.0
Random_0599,0.16089045096734517,1.798850924497471,0.03994505057212199,0.009528264752086596,698.5639957989706,995.7770349172565,0.0782987744915118,0.1568082228533402,210000.0
Random_0600,0.2768375515142667,0.7529018670461879,0.03574814491453768,0.011762862173411,771.0215320665404,1050.3106233951496,0.06777490006997379,0.13654539730476808,210000.0
Random_0601,0.10902219120442781,0.13380197228157903,0.027125666578213622,0.011230862021832579,562.2620499946698,772.4701642604441,0.07358270086364231,0.1518227902872661,210000.0
Random_0602,0.03254049689273541,0.1524533704876497,0.014629126287731269,0.027487081553193998,424.48263887975395,616.1088681476081,0.07825827417444256,0.159670065212515,210000.0
Random_0603,0.24764941792641182,1.2011341151527137,0.011526080360857002,0.0010687481684209764,724.4985940867374,1019.4543974678702,0.10104374259447059,0.21704955377722998,210000.0
Random_0604,0.1732305553923313,0.8903858655365096,0.023042273749666164,0.03394214870088929,677.1625122323353,935.9787612335166,0.0694763280746134,0.13615888716900457,210000.0
Random_0605,0.020295406913810588,0.39994550616716773,0.03134908893796394,0.0010743827028058318,400.58482143631556,601.0623432110291,0.0822914064157552,0.17161342417520248,210000.0
Random_0606,0.14763925044495252,0.32917258386412984,0.03668192245275423,0.006326832766175487,625.7828102525691,854.0646887201788,0.06879712530617507,0.14039074852477823,210000.0
Random_0607,0.24442604576765434,1.1906129824738676,0.044925058240541875,0.006296198403177222,764.9440261478445,1055.5304212695844,0.06780796585544721,0.13512742905340674,210000.0
Random_0608,0.07998750869456712,1.1570593657354091,0.011369190999203214,0.01949084589809528,542.3222660345268,791.9180117144781,0.0939874016213012,0.19563078848368298,210000.0
Random_0609,0.07866539454532993,0.8913875435469752,0.03387811026792553,0.02050853197386352,558.6344353221028,794.0622920387061,0.07050898664124658,0.13926331638577755,210000.0
Random_0610,0.27268558697805956,1.363889907786386,0.016447609170760755,0.03032483475847953,778.6744118564068,1084.4790589369697,0.08019728886357959,0.16168560015546304,210000.0
Random_0611,0.08958331653472956,1.9555705755675497,0.005176583581506562,0.017991821484765323,576.6253951665888,865.168427795509,0.10811559320402525,0.22696382438154172,210000.0
Random_0612,0.08759631341840231,1.3226851605225927,0.04200381006422265,0.03860301000028463,610.0907290894473,865.062094062404,0.056342281671834984,0.10044183531786705,210000.0
Random_0613,0.13107381971264262,1.2787150176173496,0.04654960318645365,0.02201270646537198,661.8605105611211,926.6861565099165,0.060444059727030715,0.1134631955933311,210000.0
Random_0614,0.04200966120151123,1.5996703947932096,0.04956361515892367,0.0010312953595952793,520.6530351539878,779.0930253785785,0.07667142139150362,0.15310487857559968,210000.0
Random_0615,0.17472914286922334,1.6286175240085328,0.034145821413602034,0.03389250167372584,717.9068867491882,1009.4338951998918,0.06685931192936446,0.12650329462379778,210000.0
Random_0616,0.2064112705789425,0.6631973797117691,0.024535947018987488,0.03593126715199886,706.6994960546969,963.3088186527831,0.06390435975914961,0.12362183384990469,210000.0
Random_0617,0.05357912070218591,0.2679037039129384,0.013407966822917835,0.029158894477015206,474.2018930818431,676.246991029477,0.07848709738732804,0.15994745025468282,210000.0
Random_0618,0.02155330993334613,1.582685016412083,0.04837516900383536,0.010271966234399937,472.76396496660686,724.6813473694283,0.07318980920395123,0.14292076431260833,210000.0
Random_0619,0.2501183091348847,1.1710397367864749,0.01366572082115218,0.02929774554308751,748.0001432801002,1039.7894314100738,0.0818302354001524,0.1664750842546089,210000.0
Random_0620,0.09220860186847832,1.740840659075328,0.023100506263768108,0.02680900962703219,600.709161073481,878.1063799277263,0.08445937131602266,0.1689549362757252,210000.0
Random_0621,0.23809931665319226,0.4896989529077195,0.0031633778035629785,0.024854560267854955,697.492503064706,956.8123500631381,0.08737812903046506,0.1835490828323629,210000.0
Random_0622,0.12656160534309574,0.29838997921655663,0.011973655798484042,0.02559272622702237,582.9064260183078,804.9690658567862,0.07973687425001359,0.16444719568982458,210000.0
Random_0623,0.1558661042768591,0.38583752299054197,0.025256726789915855,0.03148540602024407,641.171103111406,872.9609470903823,0.06434010120806433,0.12598334929206467,210000.0
Random_0624,0.24640043560298655,1.984154577819982,0.014785728277423891,0.013068938843966295,763.0851874991317,1091.7438790320664,0.09876527932987748,0.20638869181119895,210000.0
Random_0625,0.18423760827713592,0.3672064476888197,0.0245336449443762,0.01184380688633353,656.889441831957,896.5629379007812,0.07590091817494586,0.15725085561760782,210000.0
Random_0626,0.16663386731436888,1.6399365981807232,0.03420930556053852,0.031473014644609165,707.8673637441094,998.0683918744223,0.06856301983758124,0.13085311159310342,210000.0
Random_0627,0.1480976883585356,1.5443334566831652,0.038388887465408014,0.02074568206205197,680.9914756047816,962.7801376829613,0.07074923411697892,0.13784464042297384,210000.0
Random_0628,0.1070324870651491,0.8393730036375188,0.024089439229622377,0.028166813512949744,592.444530613683,832.7939373242529,0.07326998264523947,0.14563746419345008,210000.0
Random_0629,0.1825945133233575,1.537106022955622,0.04925640969010008,0.02382202568781265,734.161533596037,1023.1336581296463,0.05820086024726741,0.10717034634336972,210000.0
Random_0630,0.2915847466732214,1.7319058468481237,0.03836632545081849,0.03281776389479747,835.616018635145,1160.7532412639666,0.062298989698574544,0.11612434365890273,210000.0
Random_0631,0.02763041183341952,0.5255298885681041,0.03836599356298964,0.024375384677033436,451.09709047882126,656.634228163539,0.0627761942543386,0.12045583721266795,210000.0
Random_0632,0.0644014578347448,1.5286557736156015,0.02228832274956981,0.012799165268481589,537.6053358805779,799.6882111105219,0.09247207963786289,0.19090916406850517,210000.0
Random_0633,0.28881328554853386,1.3777035985093686,0.009632367117193681,0.009497908237629304,770.099165289136,1082.7687265808052,0.0986608903473899,0.20966967055285063,210000.0
Random_0634,0.22938340421167347,0.1418911949911108,0.0413399014102913,0.001596700909010513,706.7376519790569,947.0336786210312,0.06367618262800459,0.13017772432828845,210000.0
Random_0635,0.13306275763118067,1.72990368625236,0.02211766445340413,0.017987831430053065,647.9792225906511,935.882138209126,0.0893048863469459,0.1825675743405089,210000.0
Random_0636,0.13752186163559108,0.6387489204407716,0.037090595697749175,0.011065757740838598,628.3664187372356,867.6380772908809,0.06894971040379869,0.1386368794321622,210000.0
Random_0637,0.23184648558480644,1.8485252897119833,0.004143423552376166,0.0014905216360259002,724.0678170203827,1044.7623608385513,0.11423177075231256,0.24620996342926427,210000.0
Random_0638,0.2260905353357422,1.5478266241633996,0.012473432420698646,0.01386246191511489,726.7865803038089,1030.8545406782323,0.09642490422032136,0.2023154507063173,210000.0
Random_0639,0.06806914702977958,0.4054005065159323,0.01617643813162711,0.003914360174183576,491.15137691576956,704.8044226019666,0.09192858172423299,0.1958208441261417,210000.0
Random_0640,0.1302467140152368,1.5558042195128188,0.035196171742562364,0.013921655908364368,651.2410994520287,929.8845416218405,0.07831055215864458,0.15697397325691842,210000.0
Random_0641,0.10661431725230881,1.8287992236169899,0.033751002083612563,0.013297847697935333,627.6842999861516,912.8699363794696,0.08340301215836479,0.16798648440411038,210000.0
Random_0642,0.10195416245373196,0.2805994660840746,0.02029602756139392,0.005889895919972246,545.6714985650241,761.6921412737312,0.08461957992506002,0.17876479045757357,210000.0
Random_0643,0.04369343147207308,0.2890220109969991,0.008770004540724251,0.014077780751290063,438.6209867829655,640.7225123224875,0.09236995280758194,0.19560079149835813,210000.0
Random_0644,0.044599374354169885,0.9047637971953288,0.026455077057586818,0.024048148253370105,490.31360474761965,718.1375611850752,0.0765854668770071,0.15296964362963142,210000.0
Random_0645,0.019831822754295705,0.24717171392274162,0.021965618281372282,0.0048089514808351465,385.1189721285322,579.057689362653,0.08700077970489116,0.18329173150489933,210000.0
Random_0646,0.025241409932614225,1.9953474300547869,0.015999240421908315,0.0071279531499713455,457.01372450171516,731.2645358515838,0.10809987694776918,0.22694887646678646,210000.0
Random_0647,0.22531812135940457,0.9659157367095773,0.04797838061716142,0.006927663601010328,743.4396459892032,1018.8429009435316,0.06282847945230947,0.12369454121735021,210000.0
Random_0648,0.059077960788901006,1.8156349853560054,0.04907133619761499,0.038288872407917875,587.9886631264211,857.472910976224,0.0561576321750385,0.09737118090786384,210000.0
Random_0649,0.2897715644454011,0.10851303340918422,0.03779613819390042,0.003679523297067794,756.2028959672915,1010.2108206627777,0.06409480514451096,0.13159934569263462,210000.0
Random_0650,0.12940227314881472,0.9712917032516971,0.014639873091452128,0.02686467798935212,614.1210790095245,866.8594098565902,0.08322371896563377,0.1698456174989458,210000.0
Random_0651,0.07140777400025161,1.0998353327682329,0.018112220567371294,0.025032773384538666,538.2519402856723,782.1448742441529,0.08433324417324138,0.1714084907657188,210000.0
Random_0652,0.17105729115344795,0.36469696499011106,0.029040475614957238,0.007285393769774951,644.944396293548,881.2140129556864,0.074867490753639,0.1552046337533851,210000.0
Random_0653,0.12766844241788683,1.2820018259105048,0.040034741221521404,0.031042257749042387,656.2178229228426,920.138855775642,0.061017252307514355,0.1136037050268032,210000.0
Random_0654,0.2705878303004424,1.4049327503729327,0.016065544625052396,0.017617732717491643,768.9462299498757,1077.1204991043649,0.08861608621658683,0.18375886149615606,210000.0
Random_0655,0.13077391965862742,0.8139942426019539,0.022853877824919537,0.0306717990229456,622.8488028008361,867.8899694847518,0.07193583760085122,0.14246140446255637,210000.0
Random_0656,0.15950155800022803,1.994943472018555,0.043405440279582895,0.023199187717087916,717.5877966080733,1021.9072721092316,0.06897749660830903,0.13131314201794975,210000.0
Random_0657,0.06508953079597372,0.8352054271312823,0.007899706918640576,0.009599842622630899,495.04557772396873,727.5022406805682,0.10037988247904302,0.21375994514157745,210000.0
Random_0658,0.23449545526008875,1.8597519157836637,0.035902248027344145,0.005030191451577254,767.5177258593807,1086.555830726354,0.0835824349032131,0.17079189401485764,210000.0
Random_0659,0.16190168226049304,1.7555385910740255,0.010018379959562361,0.010685089831644734,663.0785426186618,960.8969221988198,0.10408038842375962,0.21987938893103645,210000.0
Random_0660,0.2789140381638813,1.6413745254436047,0.041026693080381434,0.021393301346741136,816.9662660894317,1135.5630297211944,0.0660912781171652,0.1272145584634814,210000.0
Random_0661,0.18269570341698482,1.7699273554212307,0.035972740525919734,0.016186242229018464,721.1313771063489,1022.2793153341554,0.07706347815513594,0.15326336320829653,210000.0
Random_0662,0.16672899003893374,1.81745806587615,0.03566414635199502,0.021525879834219067,708.9682760160242,1007.8609343952872,0.07499482877023429,0.14711364706598296,210000.0
Random_0663,0.04228973421390783,0.325493683871582,0.0035497105691288523,0.0046513593103764,423.98809470158847,628.5516584389261,0.10315648814992147,0.22303254834804082,210000.0
Random_0664,0.11397254571844499,0.9568466203328917,0.005603323902204591,0.00999200952571866,571.0464084954895,821.350016165847,0.10177830494406494,0.21731847651696054,210000.0
Random_0665,0.13841028159976582,1.7307763152697164,0.03732127464620782,0.03855515668508654,687.1831010378947,973.6004911184699,0.06314481549898163,0.1159390584654455,210000.0
Random_0666,0.1722877096193683,0.6837076904631949,0.039349639618049735,0.028161426443924498,684.4303274123936,932.8682156031216,0.056224034444393056,0.10544364246399637,210000.0
Random_0667,0.21277788076424184,1.1506362930806218,0.005830868860509512,0.01038951011960865,689.6926455354978,973.3681185967768,0.10079930431655271,0.2151104570410582,210000.0
Random_0668,0.2874817879843555,0.3993572081216037,0.023302242589778376,0.004251268777921778,747.4720350458957,1015.1092754980408,0.07974732685012109,0.1684732491531621,210000.0
Random_0669,0.16725631088217302,0.9808285983198824,0.014296979509037008,0.01840771901214711,652.4436145921096,915.7786033553529,0.08771697668596468,0.18235207396345565,210000.0
Random_0670,0.07284258736644818,0.5494419596709028,0.04881086473295505,0.0321403404176645,563.2060379905893,779.6654766053424,0.04688256389911309,0.08138464573797831,210000.0
Random_0671,0.07218292490732606,0.20410316107489923,0.008931686695875612,0.0020943789338882966,481.12962128959185,687.4779095144127,0.09737251019383468,0.2103345941357638,210000.0
Random_0672,0.06014132613100055,0.6867513104095808,0.03784700477980977,0.023276920243370344,526.4601025949405,747.5093290942673,0.06393431094903426,0.12341905188879645,210000.0
Random_0673,0.031372424153632,1.8637548654316236,0.03647114335505888,0.021037697253364008,503.1335425549737,770.2449102891309,0.07964844879026835,0.15629336133716756,210000.0
Random_0674,0.17506966359216683,1.288063250441486,0.030667484076624712,0.034472653107098655,702.5859938429978,979.1050450362085,0.0662280395931795,0.1264000243128696,210000.0
Random_0675,0.2128499358484752,1.4178788158092896,0.033214757513889186,0.028964116807722082,744.9793122422153,1037.0220329700232,0.06767990380191899,0.13048825787519347,210000.0
Random_0676,0.06797229825135681,1.5345985963784874,0.022442127794051147,0.028820321875675216,555.4592071462778,817.4082225725707,0.08264157832135156,0.16477817677481257,210000.0
Random_0677,0.2978465337007518,1.8020208372982651,0.04498350624318168,0.020786464886519057,842.7793243997486,1173.0702978129823,0.06414811021816486,0.12198823198444941,210000.0
Random_0678,0.039446219732843985,0.26479143583932235,0.04847813338320562,0.023925732195991662,482.9391245534656,678.9239848531104,0.05068994051364543,0.09241833479561191,210000.0
Random_0679,0.16205964462554243,1.3675635788137763,0.023005238864025414,0.023310078804470787,674.0977579952007,952.4478047847265,0.08093354706257112,0.16334096705774376,210000.0
Random_0680,0.23095824747846264,1.364422833740261,0.010736702991500771,0.02993684827465682,734.1176769406528,1030.0023822272874,0.08640746356075377,0.17654550661504448,210000.0
Random_0681,0.24945499175171731,0.976603975350234,0.021854090437249434,0.0198327326502704,743.7981854713084,1026.7741664529967,0.07820862488194535,0.15974252052888277,210000.0
Random_0682,0.07023165194862217,1.265766540641575,0.04739193164813005,0.019017404510002615,572.9956255515438,822.2002859749196,0.06329423320611201,0.12002473194897094,210000.0
Random_0683,0.16738134243323813,0.5686240840431019,0.026807881817362798,0.003978381590444498,643.0665528949187,888.0370712125432,0.08098966525810973,0.1696648251530965,210000.0
Random_0684,0.15262969970463305,0.3718685260264907,0.0057644484628533825,0.019140936234427718,604.9420526914021,837.8411305129699,0.08923254966390798,0.18850294544890353,210000.0
Random_0685,0.29512522366002314,0.9142339265398169,0.004094455439187437,0.003001167403390316,747.9412121851917,1042.295394967083,0.10279154312705308,0.22274483711707505,210000.0
Random_0686,0.25203627342671137,1.5504675484239734,0.03865302675993294,0.003147635047444898,774.6822702763621,1084.1183253675285,0.07878772749546888,0.1608551902679866,210000.0
Random_0687,0.29063421191096206,0.5651908797807723,0.026077347334583816,0.0047959882346067725,759.6261984447477,1035.2484741670878,0.07852260305399167,0.16469587188030707,210000.0
Random_0688,0.01773799851006643,1.6027857501922813,0.007353104821359294,0.02932092716129509,425.31154584088137,678.9374816684382,0.09915382531513096,0.20363803783720022,210000.0
Random_0689,0.011854717968944953,0.1788333123258945,0.027465852710910624,0.033681763461616304,380.78685973776084,566.9062289908601,0.06468242013691115,0.12490579380481148,210000.0
Random_0690,0.27366309546428175,1.9902004365470471,0.003113365037470787,0.0359472246026633,789.3714749151394,1124.2214212546162,0.0950690774175007,0.1945139189789477,210000.0
Random_0691,0.29167734591830835,1.945253640651352,0.04276220757677833,0.02767110182924367,844.8327484537788,1179.653834010185,0.06356245625301402,0.11895158874361918,210000.0
Random_0692,0.06204654461521913,1.352537884442842,0.02948315506177978,0.03883187444025002,554.0832185732261,804.9938571667964,0.06870958585944514,0.13009315991807838,210000.0
Random_0693,0.23065088373516215,1.5414324800376171,0.01788705831152781,0.008588842473386864,733.6619360144989,1038.571046487189,0.09455744151356951,0.19852452271317308,210000.0
Random_0694,0.20729958358224004,1.591549561657363,0.046648344134303237,0.03526710892806141,766.1407000620881,1063.0320899872402,0.05366568773456892,0.09456519424419195,210000.0
Random_0695,0.05602985980289767,0.630621782978348,0.007409436638130745,0.014429472443868878,474.09936301900353,694.7376954771936,0.09624591592384901,0.20375626821489815,210000.0
Random_0696,0.08221231024179433,1.5151931340429816,0.0010895931913775336,0.005701488126449988,536.3845154538005,804.5779975407571,0.11501586676467275,0.24731530100221444,210000.0
Random_0697,0.09108103875773291,1.8618733078577785,0.016753250734602976,0.021711578380788254,592.0842893328887,875.5616615466907,0.09447793332652236,0.1935699350068882,210000.0
Random_0698,0.23132039119655642,0.8883125460478907,0.03497866048031584,0.034063512675507786,749.7717972896263,1022.0525858084546,0.05734506771780742,0.10707326617328533,210000.0
Random_0699,0.18165980543247887,0.3747140304745925,0.04621091789406059,0.01983804281551789,686.0488340401084,923.0419999128186,0.05173017492123038,0.09704076555862937,210000.0
Random_0700,0.14437021136114755,0.8701040676918347,0.01075656722473807,0.013231265871964503,614.588131310099,867.9163405487823,0.09348215460345707,0.1973691759682331,210000.0
Random_0701,0.22038277860771846,1.3252725637826865,0.0019172784221015704,0.002972009237588091,693.2701781182709,987.6119951276463,0.11035498067509274,0.23875424628630965,210000.0
Random_0702,0.009560320894592635,0.5390226658309901,0.02645234950202233,0.028064868862859898,378.2532250240736,580.5379477409258,0.07278865291958364,0.14377041849321437,210000.0
Random_0703,0.04517504654580874,1.9535653634711676,0.0035290701642700095,0.03205985540869828,506.34137101330634,782.6984599601236,0.10287269279034741,0.2115098153515075,210000.0
Random_0704,0.2586025893824556,1.0042045145365235,0.03960737559105162,0.03507591049396601,784.9059942873082,1068.7711819002643,0.05317926418985047,0.0964852139456939,210000.0
Random_0705,0.2858052212288849,1.2357808508325905,0.01923977349104876,0.001284845629732034,768.3862354075632,1073.8057094725884,0.09357895419969055,0.19894806075106877,210000.0
Random_0706,0.29124879912444385,0.5385145535650262,0.038981362668952815,0.025311617452605052,789.0510212233295,1060.952937505142,0.05432145434138555,0.10292571663414793,210000.0
Random_0707,0.2894217996097097,0.9744781063661583,0.0229990249338133,0.006685340332099891,770.5667324200996,1064.398947887731,0.08427486707854218,0.17667598805071905,210000.0
Random_0708,0.05504592043434709,1.8618315990979697,0.02685110616112679,0.0011036344117156876,529.3147806835534,804.6223035057214,0.09909776639374569,0.2070136365583544,210000.0
Random_0709,0.16072859242940493,1.8471803775457927,0.037256606809386875,0.019202347652549176,703.6196202144353,1002.4081689543923,0.07540125493387391,0.14821892808297338,210000.0
Random_0710,0.1871320373188844,1.8487963150553834,0.01706020335751268,0.011345637304063572,702.4509070411484,1010.1572832954358,0.0976746456158576,0.20398695496708472,210000.0
Random_0711,0.20261035425841084,0.4413571887871022,0.01380796089930094,0.022349171891181494,672.771814238398,920.3929056751817,0.07957445196094991,0.16468605080570684,210000.0
Random_0712,0.0749295732629995,0.4047968885911113,0.022841837858112772,0.0033767039077743535,510.3011900262789,725.1519599873577,0.0859896391187136,0.18149186153107236,210000.0
Random_0713,0.2642451587253842,1.5695480795743741,0.015300069668759238,0.01807733486595034,768.5914365865611,1082.6121974859773,0.09079806082333952,0.18824515983279516,210000.0
Random_0714,0.10220205388858317,0.4770488183544701,0.008620878198342952,0.008169319056994494,540.4817894479581,766.1562839656281,0.09571629517911392,0.20471651145609285,210000.0
Random_0715,0.03338171792195959,1.1279479358724451,0.011668233500341074,0.009520242553965521,444.5802077383292,681.9882162487345,0.1014117907872691,0.21434819115281556,210000.0
Random_0716,0.248553803664758,0.5504444652358124,0.00854367525912728,0.014054055023436575,708.0523406092202,973.1529740384161,0.08941166978289032,0.18978424745275513,210000.0
Random_0717,0.2848558086766492,0.20324606640605694,0.0019644744767054133,0.034491067281968844,733.9616919651403,991.4052737818812,0.07889541630647763,0.16320861590948554,210000.0
Random_0718,0.2625886846158373,0.6467783226922318,0.004146135329283334,0.01430911123183766,718.8196520327781,992.0954279829982,0.09390211312521754,0.20042212762598666,210000.0
Random_0719,0.2334869503837461,1.116289035415237,0.02091455814174837,0.03608593401446174,744.3121265374596,1028.356831354585,0.07102413013528613,0.13924806340808824,210000.0
Random_0720,0.18097484422554985,1.0165783724864181,0.039440381822308045,0.005685899923184263,689.7590752772082,957.1387105558453,0.07274967248405005,0.14744883226990313,210000.0
Random_0721,0.0568808878027783,0.8498240265357675,0.019286358603011183,0.022130457768576518,503.02622149154405,732.1751793266212,0.08309229997703113,0.16961787340542717,210000.0
Random_0722,0.2841006352573679,0.8963645949700237,0.0012214730582600399,0.024264260068078126,749.5333338289587,1038.8560407668447,0.09264554586114288,0.19509679847175043,210000.0
Random_0723,0.05107732722468736,1.8257932839429392,0.029939890153500223,0.025383168799551884,541.0014939687453,811.5056788361053,0.08156207169517347,0.16099491980912614,210000.0
Random_0724,0.18748531347289893,1.6938813186292196,0.009063362859445742,0.01653696299164804,691.433924394947,992.481886033399,0.10019969395741474,0.21015925757439197,210000.0
Random_0725,0.13133838333456055,0.6953786662775148,0.0011502168026564568,0.011451306786186548,579.9001690782716,823.0186830072925,0.10179967989433818,0.21855875035313915,210000.0
Random_0726,0.18558088428570646,0.8755155766269328,0.04138009676610334,0.029431682296687547,708.6132374514381,968.7417171460534,0.055238239331152905,0.10215176703718946,210000.0
Random_0727,0.29271092190299813,1.224175797701534,0.038149051791453,0.008158898545547374,801.2611322438345,1105.8221375891928,0.07219171916643134,0.14586025819806256,210000.0
Random_0728,0.019170146585620242,0.5688459523255393,0.01742542720173057,0.003465926812706836,387.8569383640865,596.5762345439858,0.0951568929847022,0.2019572443636294,210000.0
Random_0729,0.248415922484025,0.5542345052848007,0.04879218275930825,0.019496590729982662,760.1685051879977,1021.7499366676766,0.0499631580274616,0.09261080665920682,210000.0
Random_0730,0.2740181285487638,0.7716141356702068,0.029833579536525736,0.02294847460205093,769.99139074032,1048.995994651584,0.06662748682756288,0.13214215199969506,210000.0
Random_0731,0.1368662259475172,1.2712030139460455,0.020254135480757978,0.006350452351213892,626.2013056267836,895.4936307146772,0.09327394966458522,0.19590606419638168,210000.0
Random_0732,0.2981023203427067,0.3130335160978598,0.013398269383394522,0.003825445387655719,741.1006335226928,1008.3348246510891,0.08785687602937821,0.1888242661503363,210000.0
Random_0733,0.2118716669223352,1.1157956377170497,0.034375117420680126,0.03608369480837577,739.8272504644734,1017.369265914,0.059364229905228535,0.11054493491883469,210000.0
Random_0734,0.11268118816130841,0.8953407467817093,0.03320826991544331,0.01687031697219015,605.1082405072643,849.5625842017577,0.07223017061414091,0.14442890647322845,210000.0
Random_0735,0.0398689108830587,1.8534093344606886,0.03570582081145721,0.01158042211588697,515.5274145960691,785.1151629333772,0.08545716117953932,0.1719998251881409,210000.0
Random_0736,0.27588351336637895,1.7122624816874283,0.009096157647478079,0.028882420537737735,783.7838013656815,1106.7682051283932,0.09110170770142956,0.18701198412877285,210000.0
Random_0737,0.20962403142057906,0.6498279065548092,0.021029847078135527,0.0047237261042734,683.348854833854,942.9368326293726,0.08558023762515805,0.18085904597735253,210000.0
Random_0738,0.2820596124464512,1.4143871118759654,0.024735253678959894,0.02967989049030464,797.9453392378878,1107.754450850378,0.07345235156764043,0.14513864546757502,210000.0
Random_0739,0.2570080960691131,1.9593063085148816,0.04578794899106733,0.023015968066106913,815.8961305250565,1142.8126250609305,0.06443513496926896,0.12134870311566825,210000.0
Random_0740,0.033230100359270334,1.3094835558621805,0.009028743543645808,0.020852889502064813,455.32556567402696,700.1693201339858,0.0988114076388788,0.20567016205947336,210000.0
Random_0741,0.038817290955099726,1.08501350320004,0.016424659255539306,0.005682498787572346,458.9817505884873,695.7431083278152,0.09871802159128189,0.2085931799653191,210000.0
Random_0742,0.21604251926667056,0.9255299326803758,0.02436914145029382,0.037745218341982224,726.381538691062,997.0718666949645,0.06537986616151646,0.12591398840612247,210000.0
Random_0743,0.045987379658068206,1.9305331907979209,0.02473701123874403,0.02514172145465467,527.8542944805483,802.2348343654999,0.087668055269253,0.17538461746114647,210000.0
Random_0744,0.07729863795575154,1.3567010280942848,0.021284448249078654,0.03268552364672704,566.1294338457367,822.1880418472529,0.0792391661484951,0.15689034353866785,210000.0
Random_0745,0.14756997034802646,0.6716143075174688,0.029185545030217065,0.03849566455792144,651.2096531941773,892.9102928524189,0.05966878640868735,0.11226508898211926,210000.0
Random_0746,0.29276680947745526,1.0708018862663768,0.01860183554233863,0.03597892794898686,791.9568887242456,1088.9682148962904,0.07155742409428188,0.1412825427920335,210000.0
Random_0747,0.13763365586470805,1.414572515663112,0.037919461683955526,0.0034610720483769066,651.3272344031777,926.0809688756082,0.08052176436981481,0.16449131524669663,210000.0
Random_0748,0.12524063314573758,0.616335091491254,0.002079216170999331,0.0023161488560098815,564.1922720743751,802.8858802757552,0.10582449637478998,0.2298908467387763,210000.0
