label,yield_strength_MPa,ultimate_tensile_strength_MPa,uniform_strain,fracture_strain,youngs_modulus_MPa
Random_1649,771.6648698835628,1073.9826703065712,0.080590486923686,0.16487007054896807,210000.0
Random_1650,451.69385279883676,647.3325300650542,0.0581238351699463,0.1111986260111142,210000.0
Random_1651,793.5979640502244,1099.966184821707,0.0731572720952676,0.14510910462443435,210000.0
Random_1652,618.2185573461211,844.8257096741297,0.07629838006561858,0.15917673184591183,210000.0
Random_1653,677.2351834180744,936.9902801000239,0.05166381336908318,0.09100624977266175,210000.0
Random_1654,735.4171964172,1000.8462748395056,0.05260225207099452,0.09673717151707675,210000.0
Random_1655,540.2955908340826,804.4788187687674,0.08263428520177013,0.16439884162500407,210000.0
Random_1656,570.9468052102582,789.1997938623116,0.09182683062123885,0.19761980116819702,210000.0
Random_1657,546.6127386600793,800.6625569561983,0.09518693845601302,0.19816296634215533,210000.0
Random_1658,491.7817940316941,692.958035575721,0.05969443949493644,0.11581725698519932,210000.0
Random_1659,517.9920089354183,730.3401396526949,0.07633270288072035,0.1537539460740513,210000.0
Random_1660,449.8298839641926,659.4524472991096,0.06513112397563299,0.12581478341279412,210000.0
Random_1661,682.1362007953096,982.352716899047,0.1084417153349609,0.232293472615145,210000.0
Random_1662,781.3792072642528,1092.219952541218,0.06951758342808396,0.13598474282919562,210000.0
Random_1663,734.8724825936066,1019.0017166195595,0.06649389499814062,0.12759242347255154,210000.0
Random_1664,726.6724305418245,969.2230818088645,0.05893075467473202,0.11465136570200307,210000.0
Random_1665,636.8241751472864,877.932731078499,0.07984120905412448,0.16295464988731875,210000.0
Random_1666,775.7663019098682,1092.3483769562395,0.09097331342807183,0.1903764710842118,210000.0
Random_1667,352.70989822845405,543.1562187726222,0.09377697627064568,0.1996559051406091,210000.0
Random_1668,618.6846615443607,858.7336629419743,0.07335653433993103,0.14551537657455763,210000.0
Random_1669,581.8306502371505,817.2343086271472,0.07499798718078175,0.15096881383697142,210000.0
Random_1670,647.5591959428725,945.0703034268234,0.09168998595913436,0.18744011253462606,210000.0
Random_1671,575.0690522631852,796.2881922884204,0.061280523091486246,0.11970469240399365,210000.0
Random_1672,451.2351574567333,673.3446212639192,0.07813062819983249,0.15675404830130524,210000.0
Random_1673,780.2165498931848,1112.8545419885957,0.0993665693724326,0.20694636685886317,210000.0
Random_1674,767.3764221760898,1061.7165286899578,0.07716117738252443,0.1562243539104809,210000.0
Random_1675,681.3865154424751,959.9122329906338,0.0648397486239358,0.12314293577677798,210000.0
Random_1676,685.7207433592822,933.5436251538389,0.07873471670071587,0.16513644288555002,210000.0
Random_1677,536.7704367532518,803.9102560448506,0.0860085802717783,0.17512651667161033,210000.0
Random_1678,576.0978693797676,810.7155256125037,0.07832711409676399,0.16160864963224156,210000.0
Random_1679,556.8077600212032,794.5967918074947,0.06434117665576607,0.12191884630988198,210000.0
Random_1680,512.3856521660899,717.2160895970353,0.054909011029961804,0.10320769542172453,210000.0
Random_1681,618.6644138069506,866.5203761565232,0.060833346292348135,0.11582964557037972,210000.0
Random_1682,744.882048032062,990.5505437541428,0.03789506846283836,0.061679531730314596,210000.0
Random_1683,503.56407370442275,709.9661922392514,0.08406866990229554,0.17497774907088634,210000.0
Random_1684,801.195911881098,1127.7593174594103,0.08578239301535626,0.173432555771152,210000.0
Random_1685,655.8565913103339,911.3284639303134,0.08756744818612627,0.18156405849023644,210000.0
Random_1686,701.6442722061587,964.2563889854787,0.06428060590728532,0.1249441193906461,210000.0
Random_1687,715.6951426219512,980.2967467661907,0.09054563199819643,0.19455948519324479,210000.0
Random_1688,768.654017917567,1074.1171702884067,0.08506063310282953,0.1749605368432799,210000.0
Random_1689,805.972317774357,1090.1504115737457,0.05098113309361059,0.09386425952634722,210000.0
Random_1690,527.8247495799953,731.1037240783775,0.05912755867412586,0.1150799485356286,210000.0
Random_1691,757.9454123877624,1047.8760498663382,0.08087923596445662,0.16823731383009138,210000.0
Random_1692,608.6852700828676,819.8567190717313,0.0531086791760956,0.09854779170752963,210000.0
Random_1693,548.8461458357513,754.5084746338961,0.06742572028214366,0.1333099206735546,210000.0
Random_1694,479.1917321463773,716.4943521673854,0.0821418399630566,0.16441013801088097,210000.0
Random_1695,431.5721409381007,630.5765451004241,0.08348703801425525,0.17317259403983043,210000.0
Random_1696,688.6505824056699,989.8288577290006,0.08196791807128836,0.16348111559122463,210000.0
Random_1697,601.2700741584258,832.5323682582566,0.05866758008465123,0.11284220519376655,210000.0
Random_1698,443.7085860818322,698.9784723444212,0.11056697405333768,0.2346416843208287,210000.0
Random_1699,517.5723331269941,738.9906483413682,0.08201764895731481,0.16720462864695956,210000.0
Random_1700,498.1835666492058,726.0741410580333,0.07601116087447593,0.15128472243408886,210000.0
Random_1701,513.9878316467177,761.2918944127317,0.09409458549860854,0.19658774455718542,210000.0
Random_1702,436.7015653707175,705.8948370413033,0.10436756991994109,0.21667065143287,210000.0
Random_1703,428.4912671343773,674.5324842393318,0.08329139851330851,0.16482191122892273,210000.0
Random_1704,646.4891735272256,868.1446440183479,0.0497166069633522,0.09196691628308704,210000.0
Random_1705,532.7887751650884,784.4931589960441,0.08948204115825786,0.18194262822911744,210000.0
Random_1706,734.235051070848,1003.289947831562,0.06098225821089111,0.11696635401678578,210000.0
Random_1707,558.6205412920921,784.3745425391202,0.06264785405486878,0.11944516439294861,210000.0
Random_1708,751.5880830446696,1024.5964804299565,0.05034164011885378,0.08968947720013906,210000.0
Random_1709,403.0422261940642,636.012677363179,0.06932180702930915,0.13343797782457226,210000.0
Random_1710,551.3033428642235,770.0409014105759,0.09557024237180166,0.2054760405071874,210000.0
Random_1711,784.096575151386,1073.8797858172218,0.06516477624579473,0.1259885976461922,210000.0
Random_1712,499.4115350588423,746.7607669672768,0.07606446773150022,0.1496201580638196,210000.0
Random_1713,677.2359471143083,932.2051277095494,0.06497417723370136,0.12546462773152198,210000.0
Random_1714,675.4441769125737,943.8397387294385,0.05962710180382179,0.11008926208889701,210000.0
Random_1715,450.3008646796786,647.3780043703422,0.09364725321079885,0.20003647502164373,210000.0
Random_1716,364.45408116801156,596.7909696486429,0.10089594513994202,0.20973784669559786,210000.0
Random_1717,807.234367483487,1138.2733021112217,0.07916023764966384,0.15617024691596304,210000.0
Random_1718,705.5305686442146,1007.9851661048676,0.09289249421792937,0.19074472231132952,210000.0
Random_1719,428.0076116509004,692.0908911928071,0.1034818658427319,0.21245150443936978,210000.0
Random_1720,576.0961276850718,821.5332907125189,0.07616228908797006,0.1531420600207725,210000.0
Random_1721,734.7692587716006,999.1438757574563,0.04734731985173342,0.08218685333018699,210000.0
Random_1722,667.4534818657514,900.353308611182,0.055878850260178074,0.10575752223772134,210000.0
Random_1723,648.9204331743227,930.0545669876321,0.11052427087110067,0.23887326018967298,210000.0
Random_1724,613.0006747101503,856.8519456820864,0.09554783321839455,0.2038830681754421,210000.0
Random_1725,570.310251617218,806.7914084320014,0.07359170764923409,0.14954904643032033,210000.0
Random_1726,414.3857357268681,616.0670153521311,0.08420558613529248,0.17222252877995176,210000.0
Random_1727,515.8742585925463,740.0453767919851,0.07124150366388321,0.13970808373174148,210000.0
Random_1728,663.1386746353828,926.3328395374647,0.08762410467182132,0.18437572439349156,210000.0
Random_1729,651.4209613319026,930.6073095365358,0.08244786464723736,0.16777707576187656,210000.0
Random_1730,531.722955822715,807.4531306452737,0.08498200105860122,0.1703862287327804,210000.0
Random_1731,688.8405551364323,977.5829899902864,0.08850377425101752,0.1842181698845172,210000.0
Random_1732,669.4441193076821,915.5628693865131,0.09374325136183854,0.20182157570413714,210000.0
Random_1733,397.39350991104754,602.9715079369504,0.1021756765490796,0.21997855876497074,210000.0
Random_1734,556.9482241618697,768.0985085296084,0.0652425890132383,0.12778118975311775,210000.0
Random_1735,721.5834943131907,991.2348851381317,0.05570876753396911,0.10377027898831392,210000.0
Random_1736,763.3107789196462,1055.8313429263085,0.08689920093449847,0.1829891395007039,210000.0
Random_1737,575.3651667950935,792.6767182210873,0.0606658289392161,0.11788971320642462,210000.0
Random_1738,553.9777956938208,800.2079661456187,0.060082459351613285,0.11096063104848292,210000.0
Random_1739,597.1449476163892,850.1193473072843,0.08189812123764935,0.169066481264684,210000.0
Random_1740,596.0626656227276,831.2632654065875,0.0796042062249732,0.16266115459026223,210000.0
Random_1741,595.3534660477968,858.4592309978456,0.10100391050801487,0.2154305795235972,210000.0
Random_1742,790.8178232924264,1085.248594959584,0.06559202443075784,0.12903762445357547,210000.0
Random_1743,833.2691872422579,1162.754568258482,0.06777997843836096,0.12984199525114332,210000.0
Random_1744,490.9016583354998,754.5660080558309,0.08189640980212311,0.1604608702885275,210000.0
Random_1745,380.3142096116422,641.5788161367263,0.10700137446481961,0.22306434701273226,210000.0
Random_1746,511.10121235302296,713.964797435612,0.06560985828763417,0.13205432124055227,210000.0
Random_1747,729.4478439428271,988.6130835361821,0.058747585666187124,0.11162596696808672,210000.0
Random_1748,728.8198970215383,1022.3016417307423,0.0651162436945106,0.12157395363178407,210000.0
Random_1749,744.3432060192616,1016.1643191404089,0.05665755412721575,0.10602949564867159,210000.0
Random_1750,722.3810218678732,1021.2401542711394,0.0847278311006901,0.1736475818875013,210000.0
Random_1751,752.6568909137742,1045.7424359613694,0.0859100814375416,0.18047912692994753,210000.0
Random_1752,791.3284743467541,1108.9979752248482,0.07541249045659673,0.14715490816672833,210000.0
Random_1753,733.2936576598095,1035.246704664917,0.10202982560319224,0.21728935858182388,210000.0
Random_1754,596.594783429668,835.735212054225,0.0713362236333897,0.14068875529604274,210000.0
Random_1755,778.2281333299826,1098.633429002396,0.07490744838969166,0.14862877564271218,210000.0
Random_1756,772.6586571438265,1068.450610973563,0.07132223965942777,0.139839505408993,210000.0
Random_1757,511.9121972289239,749.5345391230759,0.06826757234560508,0.12971861984768826,210000.0
Random_1758,389.93074079166433,603.4552284148798,0.06409690777878296,0.1205550084143859,210000.0
Random_1759,717.7774193853171,998.468461163005,0.07528728832675677,0.15217231205068532,210000.0
Random_1760,713.4976644177772,983.7468782055078,0.08362580930522769,0.1748514112733148,210000.0
Random_1761,590.8240659926431,846.6817974940417,0.07565206714563118,0.15014961888761813,210000.0
Random_1762,664.0207871803428,938.4961875881195,0.0827580565556095,0.1680382695735289,210000.0
Random_1763,758.7169781646666,1019.6855989431932,0.05101405328002388,0.09375476185836457,210000.0
Random_1764,672.6270909769607,945.6951663882194,0.08564587302561466,0.1754980002506784,210000.0
Random_1765,832.6598327458187,1163.9972707924849,0.06571124826409272,0.12557473199379832,210000.0
Random_1766,620.8965849763413,842.4352398887456,0.058511196492941966,0.11221690982864907,210000.0
Random_1767,556.6564487949688,785.3651928786979,0.06212676912424122,0.11972043730491799,210000.0
Random_1768,625.1785396562587,869.9334956092827,0.060564281854502,0.1129759616594588,210000.0
Random_1769,730.2736658195307,1002.428402579877,0.08218842942646414,0.16967568227015653,210000.0
Random_1770,510.936526355531,746.1502307321691,0.056819728819945806,0.10145709368333425,210000.0
Random_1771,676.3054781057186,927.2365137636809,0.06861757324394915,0.1359676160949755,210000.0
Random_1772,611.4978821154159,893.7962049364759,0.09455514928693437,0.19366089104822462,210000.0
Random_1773,754.7634946572842,1061.1250013780746,0.07029348166277583,0.13740666350676134,210000.0
Random_1774,524.5768631217759,734.5551484183138,0.08119498870384372,0.16854931115441224,210000.0
Random_1775,552.4946464717891,759.2547207779628,0.0674607449464084,0.1333033407921846,210000.0
Random_1776,618.4947278021,892.7337264702002,0.09460587057614675,0.1978998101590493,210000.0
Random_1777,713.4195381843572,998.2191126605476,0.09816929317225724,0.20849879180268646,210000.0
Random_1778,571.059459714495,843.4704230115541,0.08783194788523573,0.17735643423906877,210000.0
Random_1779,618.74950028745,854.2247304688136,0.052903784882980184,0.09579173693271588,210000.0
Random_1780,779.7671959733964,1052.527877371909,0.054712553767748875,0.10441862393561689,210000.0
Random_1781,628.7266716623984,916.7119925696545,0.08882641059134336,0.18224837415479728,210000.0
Random_1782,591.8906007521688,832.0816093868727,0.08008936051181938,0.16259316440806493,210000.0
Random_1783,373.6499630182646,587.4283108140486,0.08706477687191855,0.17932399394624765,210000.0
Random_1784,617.1954083154408,885.8130949934816,0.08615446813543884,0.17515859830547129,210000.0
Random_1785,712.8378587241504,979.034027686245,0.08150124294691494,0.1714739308810564,210000.0
Random_1786,579.0738332023789,815.407636400393,0.06496932378545742,0.12437327342830093,210000.0
Random_1787,485.91845100584226,699.509273143168,0.07115779157581226,0.1395269299211222,210000.0
Random_1788,625.0331105243855,889.0217744706442,0.07483376044807535,0.1462273435682056,210000.0
Random_1789,562.4789345038063,780.1149481596123,0.06367056915532475,0.12492789382622713,210000.0
Random_1790,612.2844444271484,869.848523456507,0.08476001117074283,0.17327440631500646,210000.0
Random_1791,696.903208619306,930.2422905626436,0.04816237679717143,0.08948063926559063,210000.0
Random_1792,484.6287319975967,689.2667727955691,0.05187632414556727,0.09388703941019458,210000.0
Random_1793,768.7539989349011,1079.4495481508336,0.06551419385715847,0.12327229736998901,210000.0
Random_1794,727.0700861897828,1034.7900440759438,0.08345124963425173,0.16593961273182636,210000.0
Random_1795,716.3485530827961,1002.2600834216232,0.06924887158239511,0.13715734188676948,210000.0
Random_1796,566.2743276810841,835.0713090408594,0.10640589061940386,0.22634768726825694,210000.0
Random_1797,616.1340913340788,852.9814159077904,0.08565437650427614,0.18176689626628745,210000.0
Random_1798,411.16313168597236,617.4517505761374,0.06203280732049383,0.11754796506866064,210000.0
Random_1799,344.21696065366604,541.4663805821575,0.10538264005088244,0.2274662276732345,210000.0
Random_1800,582.5570216869078,824.0443455150827,0.08133397211665326,0.16432504375601797,210000.0
Random_1801,618.5019953634986,874.2920893737373,0.08826952037924793,0.18145196558965565,210000.0
Random_1802,742.046870371395,1007.8088929500052,0.07768367621797911,0.16179855549135355,210000.0
Random_1803,377.36370737720455,584.8320764206837,0.10152875532210415,0.21765483226500731,210000.0
Random_1804,700.6989255496646,978.8212247131731,0.06488945781469649,0.12410656656955574,210000.0
Random_1805,441.2198454588998,694.3688815367541,0.0873595813299276,0.17488106597941422,210000.0
Random_1806,491.01957915444603,716.9746665615008,0.06297570283164085,0.11913860070766791,210000.0
Random_1807,672.307481347781,931.5846162886388,0.0658049268167032,0.1268826289592472,210000.0
Random_1808,719.5831278530051,990.7140165559324,0.09741066573814623,0.2104177624297853,210000.0
Random_1809,691.617944918429,961.7756507285505,0.07746339301759289,0.15823674964227086,210000.0
Random_1810,737.3636290147293,1045.181412367694,0.09671980420902525,0.20373665815110506,210000.0
Random_1811,750.5357622458815,1067.7812255298156,0.08398571287317617,0.16716522731986755,210000.0
Random_1812,643.3978695187348,939.9650869500175,0.11606042770247652,0.2506281764982126,210000.0
Random_1813,437.0844205492846,636.9084434866394,0.06914415450564614,0.13504489090571276,210000.0
Random_1814,497.34656036387247,766.8858273852107,0.06991640275928392,0.12945656932038113,210000.0
Random_1815,621.7564158841607,843.9143693805172,0.06720057886203494,0.1333103565841059,210000.0
Random_1816,495.73930098122906,733.9658400477987,0.06392146359223946,0.12109182472973522,210000.0
Random_1817,411.138862528511,670.0915830325896,0.09603526787430522,0.1985360116334586,210000.0
Random_1818,499.5378896178457,725.702193547523,0.07352479355492221,0.14833302101889212,210000.0
Random_1819,775.1797351419892,1083.1377214039628,0.09144572669803132,0.19033122506485384,210000.0
Random_1820,796.8505462551225,1098.5627747597,0.06105504248125512,0.1149427154481051,210000.0
Random_1821,599.5535382654413,840.1461634979956,0.07910332164832425,0.16361154368279057,210000.0
Random_1822,528.459891034614,800.1696941804985,0.08502917776537437,0.1720062468632631,210000.0
Random_1823,473.9219909089812,680.0983268020528,0.092270845215501,0.19622707982071125,210000.0
Random_1824,524.1322467225671,800.8629674392574,0.1128168000169921,0.2394863789189343,210000.0
Random_1825,660.1492566883784,917.1025886497163,0.09011198632769492,0.1903915679502934,210000.0
Random_1826,712.8994405232474,994.4764669577911,0.0667438524169518,0.12789691052299584,210000.0
Random_1827,600.8611992420002,848.5018431264075,0.061564585747371545,0.11438082728633875,210000.0
Random_1828,447.08841611032193,674.2710954680967,0.07858981538956886,0.1575420788433447,210000.0
Random_1829,574.8746625992168,846.4810521914368,0.07625291617160058,0.15163076511012336,210000.0
Random_1830,562.9901917084252,828.512674210044,0.10443831530217758,0.22170707855102376,210000.0
Random_1831,525.2058933162175,742.7395106385727,0.09143875653546836,0.19496138983738853,210000.0
Random_1832,772.5909728166774,1068.2436915699393,0.07159269194243087,0.14228721358514562,210000.0
Random_1833,687.5678423412057,980.3925294824758,0.08109979976163775,0.16416558886589735,210000.0
Random_1834,804.7572157061917,1088.5422142372558,0.04377919253294889,0.07378026796941671,210000.0
Random_1835,486.92433347140064,745.7423580644603,0.1075126619394435,0.2284284731963861,210000.0
Random_1836,650.4097485180996,916.306368388233,0.07224744647502471,0.14143409678331764,210000.0
Random_1837,487.8066894957922,708.5850717305308,0.07659970801442248,0.1561229103997735,210000.0
Random_1838,774.3585153221825,1039.2158605753978,0.049652285340356414,0.08958629666661043,210000.0
Random_1839,582.9514747994879,818.0926743199976,0.06913400825831202,0.13541194806770504,210000.0
Random_1840,624.0712519401377,875.9384820731472,0.08849681364405898,0.18389217777494873,210000.0
Random_1841,721.0451670981884,1018.7422446338044,0.074986402510619,0.14938213018835975,210000.0
Random_1842,696.1303365311662,934.3996801664871,0.05620213480970669,0.10943413923556229,210000.0
Random_1843,394.618475251957,600.1454689508605,0.07005932743235985,0.13831187705801484,210000.0
Random_1844,556.4820220988908,832.0943225915736,0.07563737579453966,0.14819144907074713,210000.0
Random_1845,799.0223949379337,1076.2088725783944,0.050629220961521074,0.09141171205432483,210000.0
Random_1846,759.1180155673434,1012.7499166090645,0.04292152575822935,0.0746029964466896,210000.0
Random_1847,489.43779671108825,682.7641943513429,0.04622679998412624,0.08072781821534203,210000.0
Random_1848,592.0136353763048,812.0474458226877,0.06816729579756126,0.13660603351173695,210000.0
Random_1849,671.6384897255443,918.5819260839269,0.06674731031910139,0.1319292800143257,210000.0
Random_1850,585.4301910279073,835.1748853933121,0.07097831579015204,0.1374796547208533,210000.0
Random_1851,495.05761288533705,763.0487610454308,0.11248414252899244,0.23923051405592416,210000.0
Random_1852,559.9313174518225,823.7227585225118,0.09784439839650258,0.205999100532226,210000.0
Random_1853,625.0988629730358,903.6422833841781,0.09952671342580646,0.20752538773015272,210000.0
Random_1854,773.6564489980591,1091.3334652165222,0.07781042148532895,0.15511055758119216,210000.0
Random_1855,428.4369510518524,621.9135731113972,0.07685412013158839,0.15683024639785959,210000.0
Random_1856,561.5493526860722,800.5879198817489,0.07441908473665584,0.14638329789244803,210000.0
Random_1857,665.7282068695254,940.357451588291,0.08527657043977209,0.17348558436370964,210000.0
Random_1858,453.1102568991362,654.3029921358738,0.04947261701461965,0.08671646753271944,210000.0
Random_1859,740.7346355879422,1051.0474426621274,0.08745533282630066,0.17681850118481682,210000.0
Random_1860,665.666950405284,945.3223598668775,0.07529210546229069,0.1510427246460344,210000.0
Random_1861,697.3636564830783,987.3654879580007,0.07337851203047592,0.1423683421160429,210000.0
Random_1862,715.0578975826479,1005.4607824652994,0.07597815399242039,0.14991656277452498,210000.0
Random_1863,698.1472628372546,974.1961773847045,0.08459610200081083,0.1768732166786876,210000.0
Random_1864,709.5571750156143,972.872038964406,0.08071827758207008,0.16642931716416456,210000.0
Random_1865,506.8646720205767,759.7306357382104,0.08415788372015125,0.16913610307395593,210000.0
Random_1866,699.1410596104506,977.0758519182273,0.07990311791627179,0.16404282543223664,210000.0
Random_1867,772.0776258056485,1053.7087939540793,0.05998389581013441,0.11531098968864617,210000.0
Random_1868,819.3034468392476,1140.4146179134466,0.05864511240137357,0.10623195802682459,210000.0
Random_1869,678.8832423434211,922.2240609653328,0.0644556384520557,0.1262514542120896,210000.0
Random_1870,736.4403270161673,989.5349395371062,0.04143128091132692,0.0690129714656432,210000.0
Random_1871,675.5429588406603,929.3212132151795,0.07502103431730191,0.1532681049467857,210000.0
Random_1872,772.4166544068479,1059.310384293942,0.06466021650550549,0.12832298518924443,210000.0
Random_1873,841.5258732839006,1175.6869047361638,0.06775416548753382,0.1310588645601548,210000.0
Random_1874,663.58726642692,897.8826359124328,0.059878949517069305,0.11682815440827335,210000.0
Random_1875,681.9751408809448,932.7795563634884,0.05612612683224531,0.10377751977998018,210000.0
Random_1876,460.434283688562,669.6613230409089,0.07624848068481369,0.1554006023769102,210000.0
Random_1877,646.8226502476502,895.1337410370686,0.08257825853578027,0.17128216038500801,210000.0
Random_1878,641.5247714346175,907.8417903719214,0.08479963305051001,0.172943815695118,210000.0
Random_1879,734.8746974512152,1022.8582478854469,0.08089423962347941,0.16390487511510293,210000.0
Random_1880,621.9318063416036,885.1239158009655,0.0895490146802618,0.1873184036859084,210000.0
Random_1881,548.3581225138118,771.5044053109797,0.07454281324648698,0.15126800044943808,210000.0
Random_1882,711.9458950301178,971.2142264997943,0.07061514064743024,0.14051179829099775,210000.0
Random_1883,619.4136443365179,873.5561510069161,0.086125872306015,0.17869887061921452,210000.0
Random_1884,783.239364961431,1053.6882066850958,0.05685907316540341,0.11162201220927045,210000.0
Random_1885,612.5480834449007,856.0756377200604,0.09666937091850603,0.2075165982011603,210000.0
Random_1886,651.6974472714005,889.6632606960683,0.07885020150429232,0.16496037336287844,210000.0
Random_1887,587.317844426646,815.8619766109999,0.0949705602806585,0.20471032054469945,210000.0
Random_1888,759.8415147371655,1023.1874227357113,0.06732076021079382,0.13583124090930354,210000.0
Random_1889,570.4495667571451,854.7361885569387,0.10680222260789993,0.22322952898649306,210000.0
Random_1890,810.7054458418811,1133.922539469769,0.07495211354240648,0.14781709010927951,210000.0
Random_1891,720.2211933732541,974.1845078898328,0.07057157548666024,0.14382234781481465,210000.0
Random_1892,609.3409342499809,832.0251640396489,0.05481850716261749,0.10166240161264717,210000.0
Random_1893,699.1164618869332,983.8589957134222,0.08186904098494571,0.16737217152510875,210000.0
Random_1894,720.2575641254708,994.242032132693,0.06759281751578201,0.13058341028031412,210000.0
Random_1895,468.4543557146326,705.0443431215228,0.07619104201692276,0.1525141920194354,210000.0
Random_1896,599.4499088488571,823.9554529970724,0.053725462522729285,0.09913579693771657,210000.0
Random_1897,646.992936185338,934.5782736981064,0.0842042438395742,0.1681536763897425,210000.0
Random_1898,511.51532109887694,744.7682596554553,0.0793996460693696,0.1595603458504947,210000.0
Random_1899,783.765834257567,1094.286868143287,0.09136884313468117,0.19331152651853706,210000.0
Random_1900,666.4287177896583,918.789439417837,0.05814783717790603,0.11034658044150851,210000.0
Random_1901,646.4483074715513,911.9541244431997,0.07048437397247798,0.14003764001172506,210000.0
Random_1902,431.35837030825996,674.7992040325902,0.0820495105452759,0.1632738020579786,210000.0
Random_1903,716.5311538835062,1024.3460868544555,0.09650057205827833,0.19989758113126002,210000.0
Random_1904,725.5038072161299,1029.9909332869506,0.09633368124147243,0.20128113920261428,210000.0
Random_1905,585.6048287994321,837.7352546763518,0.06960976634864777,0.1350384168990171,210000.0
Random_1906,730.0608046678009,1030.1996853693815,0.07098343650819182,0.13734377419834135,210000.0
Random_1907,471.2117223992978,677.9252355878205,0.08933015775619366,0.1886111746412988,210000.0
Random_1908,605.3784912541153,856.8056720813661,0.0889406903138104,0.18615138913932044,210000.0
Random_1909,642.447853505358,882.9900255775005,0.09064754622220988,0.19284518464702927,210000.0
Random_1910,586.3015620102838,847.3019200625463,0.08530928317026787,0.17191865960608055,210000.0
Random_1911,613.4638071603139,865.9856247909345,0.05802525598252796,0.10498829295235525,210000.0
Random_1912,596.2365251648475,842.6428059950612,0.08656020561176937,0.1804855536389283,210000.0
Random_1913,423.71155341031744,671.5864692065787,0.0875953584397072,0.17894223171617568,210000.0
Random_1914,755.7581552569483,1046.1879854185709,0.0679659599671962,0.13540402427309806,210000.0
Random_1915,809.8547248634613,1109.4100048125838,0.05889751471951814,0.11073343277009934,210000.0
Random_1916,511.38879636268877,740.709724741945,0.0715342246965496,0.14026431741627654,210000.0
Random_1917,682.5913210810114,953.1511062680694,0.07953968554998371,0.16107400971504893,210000.0
Random_1918,521.3727038686418,777.4886736073776,0.10341501324822433,0.21985123757525216,210000.0
Random_1919,599.0946137163277,854.7536948662148,0.06733314790122438,0.13033402678860814,210000.0
Random_1920,799.9164364488081,1087.088481138041,0.05333564661842917,0.09772000105479603,210000.0
Random_1921,751.5075550628509,1041.7695130213056,0.08696925856711116,0.18273359755413227,210000.0
Random_1922,647.2558312839931,903.68622990825,0.07892085716311788,0.16270457764830953,210000.0
Random_1923,708.8024026699231,946.3398027843147,0.04384520062680165,0.07647042608507795,210000.0
Random_1924,475.3802069652381,704.8867543632572,0.0918288864739332,0.18965573965391086,210000.0
Random_1925,611.3971746222759,899.6833168088305,0.10577207405159517,0.22448617077873442,210000.0
Random_1926,751.2046652732046,1056.8739699859204,0.09220271556271481,0.19108351825446304,210000.0
Random_1927,612.5515509576223,893.4603330096886,0.10449450972308552,0.22142171478812278,210000.0
Random_1928,732.198016836647,1017.8490246682021,0.08477702023151708,0.17516982132037523,210000.0
Random_1929,525.8530665920223,764.7267792754835,0.06313689037769048,0.11993509778599679,210000.0
Random_1930,622.339226177179,885.7908474153854,0.07240665004766911,0.14093573645381535,210000.0
Random_1931,747.6546809094355,1021.8522738485648,0.06082103303958514,0.11493824769146145,210000.0
Random_1932,587.7842308552421,821.3411643988015,0.07121256915672201,0.14368480315692725,210000.0
Random_1933,469.5503502159635,673.4485337850373,0.06721954028238478,0.1321635774450984,210000.0
Random_1934,531.9455379019354,799.811054483376,0.0733545435020167,0.14084631109470241,210000.0
Random_1935,722.9632666034853,1014.8481861588051,0.08444980537773905,0.17040622211272166,210000.0
Random_1936,827.5251152150836,1138.9424219079551,0.05703949437985821,0.10386140790653994,210000.0
Random_1937,721.3999243582149,966.1464003601438,0.06386009897741458,0.12704328890717959,210000.0
Random_1938,483.69803296338426,755.9268949544845,0.09817273579029277,0.2031935086839257,210000.0
Random_1939,767.7154782535781,1059.0968220420853,0.07305057317821043,0.14773142009454482,210000.0
Random_1940,685.2872726665073,970.5519272707444,0.07563487119162224,0.1523386246261386,210000.0
Random_1941,685.9557031348097,956.0598291514943,0.07096264612885055,0.14114482728394034,210000.0
Random_1942,412.39185720632173,628.4031729286236,0.08856939429915198,0.18478960149667353,210000.0
Random_1943,779.2515797400134,1088.2970354507547,0.07782104313043274,0.1583780519646877,210000.0
Random_1944,579.89119527692,825.6386859710819,0.0681956059583191,0.1307251675072363,210000.0
Random_1945,568.5432600069489,849.5373815063133,0.0926054586055011,0.18891496904986693,210000.0
Random_1946,619.2913216919426,905.791576737729,0.07647733265916828,0.1500290217307038,210000.0
Random_1947,651.3215192380623,886.0275911692463,0.05558963457707984,0.10448045457460016,210000.0
Random_1948,365.3036021622857,550.8844142839193,0.07903894828616664,0.1645857261789135,210000.0
Random_1949,398.18602606624603,608.1464745824512,0.06271148005176196,0.11879796977664211,210000.0
Random_1950,620.1189494349663,854.2513264518849,0.07482031700435049,0.1499729214701641,210000.0
Random_1951,454.10759597554465,677.4026350716508,0.07567520805134643,0.15070466162791196,210000.0
Random_1952,745.0272975257842,1033.6194754251628,0.09715928453098689,0.20945117485485398,210000.0
Random_1953,780.5470023942985,1113.7592990758724,0.09656445222811169,0.19836705804996663,210000.0
Random_1954,675.6310443025941,913.5107082508982,0.04873178123684088,0.08735410049788825,210000.0
Random_1955,478.80058981775437,711.0169541398806,0.09386465457710522,0.19447455358264004,210000.0
Random_1956,443.2402961491229,657.2242597317405,0.07476886698144912,0.1517796439896916,210000.0
Random_1957,556.0918335594237,795.7115920435543,0.08078442672628965,0.16351523764862919,210000.0
Random_1958,690.9364335762068,960.9463366740284,0.06883185766362054,0.13651717559552815,210000.0
